Name,Nation,Team,Position,Age,Playing Time: matches played,Playing Time: starts,Playing Time: minutes,Performance: goals,Performance: assists,Performance: yellow cards,Performance: red cards,Expected: expected goals (xG),Expected: expedted Assist Goals (xAG),Progression: PrgC,Progression: PrgP,Progression: PrgR,Per 90 minutes: Gls,Per 90 minutes: Ast,Per 90 minutes: xG,Per 90 minutes: xGA,Performance: goals against per 90mins (GA90),Performance: Save%,Performance: CS%,Penalty Kicks: penalty kicks Save%,Standard: shoots on target percentage (SoT%),Standard: Shoot on Target per 90min (SoT/90),Standard: goals/shot (G/sh),Standard: average shoot distance (Dist),Total: passes completed (Cmp),Total: Pass completion (Cmp%),Total: progressive passing distance (TotDist),Short: Pass completion (Cmp%),Medium: Pass completion (Cmp%),Long: Pass completion (Cmp%),Expected: key passes (KP),Expected: pass into final third (1/3),Expected: pass into penalty area (PPA),Expected: CrsPA,Expected: PrgP,SCA: SCA,SCA: SCA90,GCA: GCA,GCA: GCA90,Tackles: Tkl,Tackles: TklW,Challenges: Att,Challenges: Lost,Blocks: Blocks,Blocks: Sh,Blocks: Pass,Blocks: Int,Touches: Touches,Touches: Def Pen,Touches: Def 3rd,Touches: Mid 3rd,Touches: Att 3rd,Touches: Att Pen,Take-Ons: Att,Take-Ons: Succ%,Take-Ons: Tkld%,Carries: Carries,Carries: ProDist,Carries: ProgC,Carries: 1/3,Carries: CPA,Carries: Mis,Carries: Dis,Receiving: Rec,Receiving: PrgR,Performance: Fls,Performance: Fld,Performance: Off,Performance: Crs,Performance: Recov,Aerial Duels: Won,Aerial Duels: Lost,Aerial Duels: Won%,Cluster
Aaron Cresswell,eng ENG,West Ham,DF,35-146,15,8,676,0,0,2,0,0.1,1.1,4,28,2,0.0,0.0,0.01,0.15,,,,,0.0,0.0,0.0,29.8,415,81.5,3045,91.7,87.4,53.1,7,43,4,1,28,12,1.6,0,0.0,9,5,9,2,9,4,5,8,576,39,227,281,73,1,2,50.0,50.0,228,398,4,7,0,3,0,353,2,3,2,0,28,29,7,6,53.8,0
Aaron Ramsdale,eng ENG,Southampton,GK,26-361,27,27,2430,0,0,2,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2.3,67.1,7.4,28.6,,0.0,,,715,64.6,15538,99.5,96.2,38.6,0,33,1,0,0,3,0.11,0,0.0,0,0,2,2,0,0,0,2,1189,860,1166,26,0,0,0,,,723,2159,0,0,0,3,0,646,0,1,4,0,0,20,5,0,100.0,0
Abdukodir Khusanov,uz UZB,Manchester City,DF,21-070,6,6,503,0,0,1,0,0.0,0.1,1,25,2,0.0,0.0,0.0,0.02,,,,,0.0,0.0,0.0,23.9,360,91.1,1976,94.7,97.0,26.1,2,23,0,0,25,5,0.89,0,0.0,5,4,3,1,5,4,1,3,445,45,205,211,31,1,2,0.0,100.0,274,435,1,1,0,2,1,332,2,3,3,0,1,27,6,4,60.0,0
Adam Smith,eng ENG,Bournemouth,DF,34-011,22,17,1409,0,0,6,0,0.7,0.3,12,40,31,0.0,0.0,0.04,0.02,,,,,0.0,0.0,0.0,16.9,436,75.7,2372,88.0,78.1,37.5,7,41,8,5,40,20,1.28,2,0.13,21,10,25,13,12,5,7,14,707,39,217,332,162,6,15,40.0,40.0,305,585,12,15,0,10,6,333,31,15,11,0,30,43,12,13,48.0,0
Adam Webster,eng ENG,Brighton,DF,30-126,11,8,617,0,0,0,0,0.0,0.5,7,40,2,0.0,0.0,0.0,0.07,,,,,100.0,0.15,0.0,15.3,429,85.6,3140,95.5,91.8,50.6,3,32,2,0,40,10,1.46,3,0.44,8,5,11,6,12,9,3,14,569,84,279,271,22,8,3,33.3,66.7,326,1142,7,2,0,3,1,384,2,5,2,1,1,20,17,4,81.0,0
Albert Grønbaek,dk DEN,Southampton,"FW,MF",23-352,4,2,143,0,0,0,0,0.1,0.0,1,1,3,0.0,0.0,0.07,0.01,,,,,0.0,0.0,0.0,22.4,13,72.2,43,81.8,50.0,,1,2,0,0,1,2,1.26,0,0.0,4,1,10,7,1,1,0,0,38,2,9,14,15,2,4,0.0,100.0,18,15,1,0,1,5,4,21,3,0,1,0,1,6,2,0,100.0,0
Alex McCarthy,eng ENG,Southampton,GK,35-158,5,5,450,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2.6,70.3,0.0,0.0,,0.0,,,117,75.0,1985,95.3,91.8,49.2,0,5,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,173,141,173,0,0,0,0,,,100,276,0,0,0,0,0,88,0,0,1,0,0,4,2,0,100.0,0
Alex Palmer,eng ENG,Ipswich Town,GK,28-273,11,11,990,0,0,2,0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,2.45,58.7,0.0,0.0,,0.0,,,241,67.7,5386,95.8,100.0,43.8,1,7,0,0,1,2,0.18,0,0.0,0,0,0,0,0,0,0,0,400,334,393,8,0,0,0,,,180,604,0,0,0,1,0,132,0,1,2,0,0,15,4,0,100.0,0
Ali Al Hamadi,iq IRQ,Ipswich Town,FW,23-070,11,0,134,0,0,3,0,0.4,0.1,4,3,14,0.0,0.0,0.24,0.05,,,,,0.0,0.0,0.0,15.7,25,83.3,29,87.0,71.4,,2,0,0,0,3,8,5.37,0,0.0,1,0,2,2,0,0,0,0,53,2,6,20,30,9,7,57.1,42.9,29,111,4,3,4,7,4,36,14,8,3,1,0,4,5,9,35.7,0
Alisson,br BRA,Liverpool,GK,32-220,25,25,2238,0,0,0,0,0.0,0.6,0,0,0,0.0,0.0,0.0,0.02,0.92,71.4,36.0,0.0,,0.0,,,681,83.6,9692,99.0,98.6,48.1,1,11,0,0,0,6,0.24,1,0.04,1,0,1,1,0,0,0,0,860,622,844,16,0,0,1,100.0,0.0,550,1284,0,0,0,1,0,525,0,0,2,0,0,42,6,0,100.0,0
Alphonse Areola,fr FRA,West Ham,GK,32-072,24,23,2080,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.69,62.9,17.4,,,0.0,,,633,69.3,11613,99.3,95.3,42.2,0,10,0,0,0,3,0.13,0,0.0,2,2,3,1,0,0,0,0,967,769,958,10,0,0,0,,,553,1201,0,0,0,0,0,510,0,0,0,0,0,27,2,0,100.0,0
Altay Bayındır,tr TUR,Manchester Utd,GK,27-026,2,2,180,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,4.0,33.3,0.0,,,0.0,,,61,55.5,873,100.0,92.1,30.2,0,1,0,0,0,0,0.0,0,0.0,0,0,1,1,0,0,0,0,120,103,118,2,0,0,0,,,82,145,0,0,0,0,0,77,0,0,0,0,0,0,1,1,50.0,0
André Onana,cm CMR,Manchester Utd,GK,29-038,33,33,2970,0,0,0,0,0.0,0.2,0,1,0,0.0,0.0,0.0,0.01,1.3,69.0,27.3,25.0,,0.0,,,920,73.1,13211,99.1,99.0,36.3,1,24,0,0,1,4,0.12,0,0.0,1,1,3,2,0,0,0,0,1323,1005,1302,22,0,0,0,,,932,2615,0,0,0,1,0,810,0,0,2,0,0,33,6,0,100.0,0
Andrés García,es ESP,Aston Villa,"DF,MF",22-092,7,5,318,0,0,0,0,0.0,0.2,26,15,28,0.0,0.0,0.01,0.05,,,,,0.0,0.0,0.0,26.6,174,86.6,577,92.7,90.2,53.8,3,9,8,5,15,3,0.85,0,0.0,9,5,8,4,2,0,2,2,256,8,38,108,112,2,18,27.8,66.7,159,673,26,13,2,10,6,168,28,1,0,0,18,15,0,6,0.0,0
Andy Irving,sct SCO,West Ham,MF,24-362,10,1,166,0,0,2,0,0.1,0.2,0,9,4,0.0,0.0,0.06,0.13,,,,,50.0,1.08,0.0,26.2,109,87.9,439,95.3,83.7,100.0,1,14,1,1,9,5,2.68,0,0.0,7,4,5,4,5,1,4,1,150,7,37,89,24,0,1,100.0,0.0,73,137,0,1,0,1,3,104,4,6,1,0,2,10,1,1,50.0,0
Antonín Kinský,cz CZE,Tottenham,GK,22-058,4,4,360,0,0,0,0,0.0,0.1,1,1,0,0.0,0.0,0.0,0.02,1.75,56.3,25.0,,,0.0,,,116,80.0,1686,100.0,96.1,47.9,1,2,0,0,1,1,0.25,0,0.0,3,1,1,0,0,0,0,0,156,134,154,2,0,0,0,,,97,267,1,0,0,0,0,98,0,0,0,0,0,4,2,0,100.0,0
Archie Gray,eng ENG,Tottenham,"DF,MF",19-059,25,16,1481,0,0,0,0,0.0,0.1,6,34,15,0.0,0.0,0.0,0.01,,,,,100.0,0.06,0.0,24.6,939,88.2,5046,92.3,92.7,59.1,2,39,0,0,34,5,0.3,0,0.0,13,7,17,10,19,10,9,13,1179,139,564,537,88,2,11,54.5,36.4,816,1551,6,5,0,9,10,881,15,9,11,0,13,59,10,9,52.6,0
Arijanet Muric,xk KVX,Ipswich Town,GK,26-184,18,18,1620,0,0,1,0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,1.83,70.0,5.6,0.0,,0.0,,,454,71.7,8247,100.0,97.3,40.6,0,14,0,0,1,1,0.06,0,0.0,0,0,2,2,0,0,0,0,689,559,672,18,0,0,0,,,405,1178,0,0,0,3,1,321,0,0,4,0,0,26,11,1,91.7,0
Armando Broja,al ALB,Everton,FW,23-242,10,4,334,0,0,1,0,0.1,0.2,12,2,26,0.0,0.0,0.03,0.05,,,,,0.0,0.0,0.0,17.3,53,72.6,101,77.8,83.3,66.7,4,3,0,0,2,7,1.89,0,0.0,3,1,0,0,3,0,3,1,127,4,14,47,72,18,16,50.0,43.8,64,281,12,8,3,16,13,94,26,6,4,3,1,9,18,21,46.2,0
Armel Bella Kotchap,de GER,Southampton,DF,23-150,4,2,331,0,0,0,0,0.3,0.0,0,5,0,0.0,0.0,0.09,0.0,,,,,0.0,0.0,0.0,9.1,202,90.2,956,98.5,96.7,55.2,0,6,0,0,5,2,0.54,0,0.0,7,5,6,3,2,2,0,5,263,33,147,115,3,1,1,0.0,100.0,186,326,0,0,0,1,0,192,0,3,2,0,0,19,6,5,54.5,0
Axel Disasi,fr FRA,Aston Villa,DF,27-060,7,5,490,0,0,2,0,0.1,0.4,10,16,5,0.0,0.0,0.02,0.07,,,,,0.0,0.0,0.0,19.5,243,86.8,1517,94.5,89.7,53.3,3,14,3,0,16,9,1.65,0,0.0,8,5,7,4,4,1,3,5,334,32,130,178,29,6,15,60.0,40.0,207,621,10,8,2,3,2,223,5,3,2,2,1,15,8,6,57.1,0
Axel Disasi,fr FRA,Chelsea,DF,27-060,6,4,364,1,0,1,0,0.3,0.1,6,16,2,0.25,0.0,0.07,0.02,,,,,50.0,0.25,0.5,12.3,266,90.8,1367,94.4,92.9,69.2,2,20,2,0,16,2,0.49,0,0.0,7,4,11,5,4,1,3,2,323,17,110,175,40,2,1,100.0,0.0,196,519,6,3,0,1,3,242,2,2,0,0,0,15,5,2,71.4,0
Axel Tuanzebe,cd COD,Ipswich Town,DF,27-177,19,17,1446,0,1,5,1,0.2,0.3,9,46,8,0.0,0.06,0.01,0.02,,,,,0.0,0.0,0.0,15.7,538,83.0,3189,91.1,81.8,56.1,4,50,3,0,46,11,0.68,2,0.12,29,17,24,8,18,9,9,21,793,89,343,348,108,6,10,40.0,60.0,339,727,9,6,1,11,1,410,8,13,11,0,6,43,16,16,50.0,0
Ayden Heaven,eng ENG,Manchester Utd,DF,18-230,2,1,95,0,0,0,0,0.0,0.0,1,2,1,0.0,0.0,0.0,0.0,,,,,,0.0,,,40,81.6,185,82.4,88.9,33.3,0,2,0,0,2,2,1.89,0,0.0,3,3,2,0,2,2,0,1,67,21,42,23,3,1,2,100.0,0.0,42,122,1,1,0,2,1,40,1,2,3,0,0,4,1,2,33.3,0
Bart Verbruggen,nl NED,Brighton,GK,22-265,33,33,2970,0,1,5,0,0.0,0.0,0,2,0,0.0,0.03,0.0,0.0,1.67,64.7,18.2,0.0,,0.0,,,938,76.9,15102,99.3,98.2,45.9,1,18,1,0,2,5,0.15,1,0.03,0,0,3,3,1,0,1,0,1304,1034,1291,13,0,0,2,100.0,0.0,879,1673,0,1,1,2,0,836,0,0,2,0,0,58,10,1,90.9,0
Ben Brereton,cl CHI,Southampton,FW,26-022,10,4,449,0,0,1,0,0.9,0.1,12,9,42,0.0,0.0,0.18,0.02,,,,,9.1,0.2,0.0,17.3,128,77.1,383,87.4,67.9,63.6,3,9,2,1,9,9,1.8,0,0.0,3,2,9,8,2,1,1,0,206,4,19,76,112,20,4,25.0,50.0,136,394,12,13,4,9,4,171,42,4,8,1,5,16,9,7,56.3,0
Ben Godfrey,eng ENG,Ipswich Town,DF,27-115,3,2,159,0,0,1,0,0.0,0.0,2,4,1,0.0,0.0,0.0,0.0,,,,,,0.0,,,47,82.5,255,90.9,88.9,,0,5,1,0,4,1,0.57,0,0.0,1,0,1,0,1,1,0,2,68,6,26,33,9,1,0,,,33,79,2,2,0,2,1,42,1,1,0,0,0,2,3,0,100.0,0
Ben Mee,eng ENG,Brentford,DF,35-231,7,2,183,0,0,2,0,0.0,0.0,3,11,2,0.0,0.0,0.0,0.0,,,,,,0.0,,,93,77.5,688,89.5,85.0,40.0,0,10,0,0,11,0,0.0,0,0.0,2,2,1,0,3,3,0,4,138,18,66,62,11,3,0,,,78,274,3,1,1,0,0,86,2,5,0,0,0,11,5,5,50.0,0
Ben White,eng ENG,Arsenal,DF,27-214,14,10,941,0,1,2,0,0.4,0.8,11,44,28,0.0,0.1,0.04,0.08,,,,,14.3,0.1,0.0,19.1,449,83.6,2494,92.4,84.6,48.9,7,39,8,1,44,16,1.53,1,0.1,13,9,28,17,9,7,2,15,633,46,183,289,165,20,4,0.0,75.0,292,622,11,11,3,8,4,375,28,8,4,1,10,26,15,5,75.0,0
Benoît Badiashile,fr FRA,Chelsea,DF,24-045,5,3,334,0,0,0,0,0.0,0.0,3,17,2,0.0,0.0,0.0,0.0,,,,,,0.0,,,273,89.8,1473,93.3,93.8,65.6,0,37,1,0,17,0,0.0,0,0.0,9,6,5,1,2,2,0,6,336,31,138,186,13,0,1,0.0,100.0,177,340,3,5,0,1,0,247,2,6,2,0,0,18,8,2,80.0,0
Bernd Leno,de GER,Fulham,GK,33-067,35,35,3150,0,1,4,0,0.0,0.1,0,0,0,0.0,0.03,0.0,0.0,1.34,68.3,14.3,0.0,,0.0,,,1060,81.5,15530,99.5,98.9,47.5,2,16,2,0,0,5,0.14,2,0.06,2,2,2,0,1,0,1,0,1364,1097,1354,10,0,0,0,,,892,2023,0,0,0,0,0,799,0,0,3,0,0,48,9,0,100.0,0
Billy Gilmour,sct SCO,Brighton,MF,23-333,2,1,98,0,0,0,0,0.1,0.0,2,11,2,0.0,0.0,0.07,0.0,,,,,0.0,0.0,0.0,25.5,58,86.6,346,94.7,81.8,57.1,0,12,2,0,11,3,2.76,0,0.0,3,3,4,1,1,0,1,0,73,2,14,46,13,0,2,50.0,50.0,44,117,2,0,0,0,0,58,2,2,3,0,1,5,0,0,,0
Caleb Okoli,it ITA,Leicester City,DF,23-301,18,12,1124,1,0,4,0,0.6,0.0,3,32,2,0.08,0.0,0.05,0.0,,,,,50.0,0.16,0.25,13.5,558,86.4,3849,91.3,91.0,55.4,0,21,1,0,32,4,0.32,0,0.0,25,14,18,7,24,14,10,15,804,152,450,324,35,10,0,,,467,1106,3,6,0,10,2,483,2,16,9,0,1,44,23,21,52.3,0
Callum Wilson,eng ENG,Newcastle Utd,FW,33-072,15,1,285,0,0,1,0,0.4,0.1,5,3,12,0.0,0.0,0.12,0.02,,,,,16.7,0.32,0.0,15.4,28,70.0,77,77.8,80.0,,1,1,0,0,3,6,1.89,0,0.0,2,2,2,2,2,0,2,1,76,1,5,45,29,16,6,16.7,50.0,38,93,5,4,5,11,8,45,12,3,1,3,2,10,2,14,12.5,0
Cameron Burgess,au AUS,Ipswich Town,DF,29-201,17,15,1451,0,2,0,0,0.7,0.5,2,41,4,0.0,0.12,0.04,0.03,,,,,11.1,0.06,0.0,9.7,590,80.9,5211,90.9,87.0,50.8,7,45,4,0,41,13,0.81,3,0.19,15,10,9,2,18,13,5,14,919,221,562,312,47,23,0,,,416,990,2,4,0,3,0,539,4,5,4,1,0,40,43,22,66.2,0
Caoimhín Kelleher,ie IRL,Liverpool,GK,26-168,10,10,900,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.2,67.6,40.0,100.0,,0.0,,,289,75.7,3968,100.0,100.0,31.9,0,6,0,0,0,3,0.3,1,0.1,0,0,0,0,0,0,0,0,398,286,396,2,0,0,1,100.0,0.0,290,616,0,0,0,1,0,275,0,0,3,0,0,18,1,0,100.0,0
Carlos Forbs,pt POR,Wolves,"MF,FW",21-052,10,1,239,0,0,2,0,0.1,0.0,10,8,28,0.0,0.0,0.05,0.01,,,,,0.0,0.0,0.0,19.1,60,65.9,228,76.5,73.1,20.0,1,2,3,1,8,5,1.89,1,0.38,8,5,6,2,3,0,3,1,121,3,23,39,60,13,12,58.3,41.7,75,321,10,3,8,7,4,85,28,2,1,0,9,11,1,3,25.0,0
Charlie Taylor,eng ENG,Southampton,DF,31-234,7,2,266,0,0,1,0,0.0,0.1,3,8,6,0.0,0.0,0.0,0.03,,,,,,0.0,,,154,87.0,691,94.0,89.5,70.6,1,8,2,1,8,2,0.68,1,0.34,7,5,6,1,5,3,2,3,219,21,93,91,36,1,2,100.0,0.0,91,155,3,3,0,1,1,133,6,2,2,0,9,7,4,2,66.7,0
Cheick Doucouré,ml MLI,Crystal Palace,MF,25-122,13,4,452,0,0,1,0,0.4,0.0,2,19,7,0.0,0.0,0.08,0.0,,,,,0.0,0.0,0.0,20.6,174,85.3,823,89.4,89.7,80.0,1,17,3,0,19,9,1.79,3,0.6,16,8,11,6,4,0,4,11,263,11,56,165,45,4,5,40.0,40.0,133,280,2,7,1,4,7,160,7,7,7,0,1,31,5,5,50.0,0
Chidozie Obi-Martin,dk DEN,Manchester Utd,FW,17-162,6,1,155,0,0,1,0,0.6,0.0,2,1,12,0.0,0.0,0.35,0.0,,,,,25.0,0.58,0.0,10.8,19,82.6,46,90.0,77.8,50.0,0,1,0,0,1,2,1.16,0,0.0,2,1,2,0,0,0,0,0,44,3,6,19,19,8,3,33.3,66.7,22,50,2,0,1,5,1,29,12,3,1,0,0,9,1,4,20.0,0
Chiedozie Ogbene,ie IRL,Ipswich Town,FW,28-009,5,3,238,0,0,0,0,0.0,0.1,7,0,15,0.0,0.0,0.0,0.03,,,,,,0.0,,,32,74.4,27,83.3,80.0,100.0,2,0,0,0,0,3,1.13,0,0.0,7,3,4,2,1,0,1,1,70,3,11,19,40,6,7,14.3,42.9,41,139,7,2,2,4,2,43,15,2,7,1,4,6,1,6,14.3,0
Christian Walton,eng ENG,Ipswich Town,GK,29-182,6,6,540,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2.67,57.6,16.7,0.0,,0.0,,,152,67.3,2976,100.0,97.2,36.8,1,1,0,0,0,2,0.33,0,0.0,0,0,1,1,0,0,0,0,242,224,241,1,0,0,0,,,122,305,0,0,0,0,0,117,0,0,1,0,0,5,2,0,100.0,0
Conor Bradley,nir NIR,Liverpool,DF,21-305,16,4,567,0,1,3,0,0.6,0.5,28,26,31,0.0,0.16,0.09,0.07,,,,,33.3,0.48,0.0,14.3,377,84.0,1450,91.7,88.0,35.5,5,20,3,1,26,16,2.54,2,0.32,11,8,17,9,4,0,4,3,533,18,147,247,149,36,19,47.4,47.4,297,1091,28,19,8,8,2,335,31,9,10,0,6,36,7,7,50.0,0
Conor Coady,eng ENG,Leicester City,DF,32-074,19,16,1444,0,0,2,0,0.1,0.1,3,30,0,0.0,0.0,0.01,0.0,,,,,100.0,0.06,0.0,9.2,829,90.9,5362,97.0,96.6,52.7,1,32,2,0,30,5,0.31,0,0.0,12,8,6,3,27,20,7,13,1036,199,569,450,18,6,2,50.0,50.0,676,1556,3,3,1,4,2,762,0,7,2,1,0,50,13,19,40.6,0
Conor Townsend,eng ENG,Ipswich Town,DF,32-067,6,3,335,0,1,1,0,0.0,0.7,2,8,13,0.0,0.27,0.01,0.18,,,,,0.0,0.0,0.0,16.7,80,63.0,756,82.1,74.5,29.2,4,7,2,2,8,5,1.34,1,0.27,11,8,11,3,8,6,2,4,172,28,87,50,38,5,0,,,53,136,2,2,0,2,2,75,13,2,4,0,12,8,6,4,60.0,0
Craig Dawson,eng ENG,Wolves,DF,35-004,15,10,971,0,0,2,0,0.5,0.0,6,20,5,0.0,0.0,0.05,0.0,,,,,20.0,0.09,0.0,8.5,484,86.6,3180,92.5,93.0,60.0,2,22,1,0,20,7,0.65,2,0.19,15,3,15,3,16,11,5,9,671,130,396,249,28,14,5,20.0,40.0,390,938,6,1,0,2,0,443,5,6,5,2,0,35,21,11,65.6,0
Danilo,br BRA,Nott'ham Forest,"MF,FW",24-011,7,5,267,0,0,0,0,0.0,0.0,2,11,1,0.0,0.0,0.0,0.0,,,,,,0.0,,,89,78.1,534,84.3,83.7,60.0,0,13,0,0,11,7,2.37,2,0.68,6,3,4,2,2,1,1,3,140,8,50,78,13,0,6,50.0,50.0,49,61,2,0,0,6,0,83,1,1,0,0,3,18,1,1,50.0,0
Danny Ward,wls WAL,Leicester City,GK,31-322,2,1,135,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,4.0,40.0,0.0,,,0.0,,,41,77.4,949,100.0,100.0,55.6,0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,55,40,55,0,0,0,1,0.0,100.0,44,107,0,0,0,0,0,35,0,0,0,0,0,1,0,0,,0
David Raya,es ESP,Arsenal,GK,29-237,35,35,3150,0,0,2,0,0.0,0.0,0,13,0,0.0,0.0,0.0,0.0,0.89,74.1,34.3,0.0,,0.0,,,979,74.6,15900,98.9,98.3,38.2,0,41,2,0,13,4,0.11,1,0.03,0,0,2,2,0,0,0,2,1367,802,1284,83,0,0,1,100.0,0.0,856,2563,0,0,0,1,0,789,0,1,9,0,0,38,10,0,100.0,0
Dean Henderson,eng ENG,Crystal Palace,GK,28-059,35,35,3150,0,0,3,0,0.0,0.1,0,0,0,0.0,0.0,0.0,0.0,1.37,67.1,28.6,50.0,0.0,0.0,0.0,14.9,682,61.4,12431,99.4,99.4,31.0,2,21,1,0,0,3,0.09,0,0.0,2,1,6,4,0,0,0,0,1200,974,1195,4,1,1,0,,,689,1950,0,0,0,2,0,523,0,0,1,0,0,25,11,1,91.7,0
Diego Carlos,br BRA,Aston Villa,DF,32-056,10,8,830,0,0,1,0,0.6,0.0,3,34,0,0.0,0.0,0.07,0.0,,,,,25.0,0.11,0.0,6.7,534,88.6,4103,91.4,94.2,65.1,0,23,1,0,34,4,0.43,0,0.0,8,3,6,2,13,7,6,5,674,86,331,330,15,6,2,100.0,0.0,419,1162,3,3,0,1,2,481,0,11,1,1,0,36,11,10,52.4,0
Diego Gómez,py PAR,Brighton,MF,22-044,13,4,441,0,0,0,0,0.7,0.5,5,20,14,0.0,0.0,0.15,0.1,,,,,0.0,0.0,0.0,19.4,206,78.9,743,85.2,83.1,52.2,5,12,5,1,20,14,2.86,3,0.61,17,10,18,9,11,0,11,7,346,18,79,186,85,6,12,50.0,50.0,163,254,5,3,0,6,9,206,14,7,2,1,9,30,8,4,66.7,0
Ederson,br BRA,Manchester City,GK,31-266,23,23,2050,0,4,3,0,0.0,1.5,0,1,0,0.0,0.18,0.0,0.07,1.1,68.5,34.8,0.0,,0.0,,,730,88.2,11813,100.0,98.4,66.3,4,20,1,0,1,6,0.26,4,0.18,0,0,2,2,0,0,0,1,875,619,866,9,0,0,0,,,590,1732,0,0,0,1,0,560,0,1,0,0,0,38,4,1,80.0,0
Edmond-Paris Maghoma,eng ENG,Brentford,"MF,FW",24-002,8,0,119,0,0,0,0,0.1,0.1,4,13,4,0.0,0.0,0.09,0.08,,,,,0.0,0.0,0.0,23.8,76,90.5,343,95.0,93.5,85.7,1,2,0,0,13,4,3.03,1,0.76,2,1,3,2,2,2,0,1,101,2,18,58,27,4,4,75.0,25.0,68,221,4,3,1,2,0,75,4,2,4,0,3,7,1,3,25.0,0
Emil Krafth,se SWE,Newcastle Utd,DF,30-281,10,2,289,0,0,0,0,0.0,0.1,3,7,1,0.0,0.0,0.01,0.03,,,,,0.0,0.0,0.0,14.6,104,80.0,734,81.7,86.8,50.0,1,6,0,0,7,3,0.93,0,0.0,4,2,3,1,5,4,1,2,164,30,87,59,19,4,1,0.0,100.0,72,133,3,3,0,2,2,85,1,3,1,0,1,17,5,7,41.7,0
Emiliano Martínez,ar ARG,Aston Villa,GK,32-250,34,34,2970,0,0,4,0,0.0,0.5,0,4,0,0.0,0.0,0.0,0.02,1.36,66.7,17.6,50.0,,0.0,,,1018,79.1,16192,97.8,98.2,50.1,2,24,0,0,4,6,0.18,1,0.03,3,3,2,0,1,0,1,0,1348,1015,1329,19,0,0,1,100.0,0.0,820,2626,0,0,0,1,0,738,0,1,5,0,0,29,8,1,88.9,0
Emmanuel Agbadou,ci CIV,Wolves,DF,27-327,13,13,1140,0,0,2,0,0.3,0.2,3,22,1,0.0,0.0,0.02,0.02,,,,,16.7,0.08,0.0,31.8,663,85.0,4751,91.7,92.7,61.0,4,26,1,0,22,15,1.18,2,0.16,27,18,17,6,16,12,4,9,924,155,527,381,22,5,10,70.0,20.0,572,1230,3,3,0,3,3,615,1,5,4,1,1,66,22,16,57.9,0
Ferdi Kadioglu,tr TUR,Brighton,"DF,MF",25-215,6,5,385,1,0,1,0,0.4,0.2,1,15,27,0.23,0.0,0.1,0.04,,,,,25.0,0.23,0.25,15.1,144,82.3,698,89.0,82.4,64.3,5,10,9,4,15,13,3.03,2,0.47,10,6,15,9,2,2,0,8,231,13,71,91,72,9,7,42.9,42.9,124,183,1,0,0,6,2,144,27,5,3,1,9,14,3,1,75.0,0
Filip Jørgensen,dk DEN,Chelsea,GK,23-024,6,6,540,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.5,71.4,16.7,0.0,,0.0,,,158,83.6,1649,100.0,97.5,27.5,0,1,0,0,0,1,0.17,0,0.0,0,0,0,0,0,0,0,0,202,174,201,1,0,0,0,,,145,423,0,0,0,0,0,139,0,1,1,0,0,5,0,0,,0
Fraser Forster,eng ENG,Tottenham,GK,37-054,7,7,630,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2.14,69.0,14.3,0.0,,0.0,,,168,84.8,2105,98.2,95.6,48.9,0,1,0,0,0,0,0.0,0,0.0,0,0,1,1,0,0,0,0,228,212,228,0,0,0,1,100.0,0.0,113,264,0,0,0,1,0,94,0,0,0,0,0,1,1,0,100.0,0
Guglielmo Vicario,it ITA,Tottenham,GK,28-215,23,23,2070,0,0,1,0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,1.43,64.9,17.4,,,0.0,,,737,87.6,8468,99.1,97.0,49.1,0,1,0,0,1,4,0.17,0,0.0,0,0,0,0,0,0,0,1,892,599,874,18,0,0,1,100.0,0.0,636,1635,0,0,0,0,0,577,0,0,2,0,0,32,9,0,100.0,0
Guido Rodríguez,ar ARG,West Ham,MF,31-028,20,14,1018,0,0,5,0,0.2,0.1,2,31,5,0.0,0.0,0.02,0.01,,,,,12.5,0.09,0.0,27.8,419,84.1,2000,87.4,91.4,62.7,3,36,1,0,31,10,0.88,0,0.0,30,16,30,16,21,9,12,12,617,42,196,366,56,2,3,66.7,0.0,284,392,2,5,0,2,6,354,5,15,11,1,4,46,8,7,53.3,0
